NC_000913.3,NC_002662.1,75.645,2443,472,88,4037887,4040284,1983847,1981483,0.0,1101
NC_000913.3,NC_002662.1,75.626,2437,472,87,4037887,4040278,539816,542175,0.0,1098
NC_000913.3,NC_002662.1,75.604,2443,474,87,4037887,4040284,2343651,2341286,0.0,1098
NC_000913.3,NC_002662.1,75.604,2443,474,87,4037887,4040284,2362830,2360465,0.0,1098
NC_000913.3,NC_002662.1,75.584,2441,476,87,4037887,4040284,2220908,2218545,0.0,1096
NC_000913.3,NC_002662.1,75.543,2441,478,86,4037887,4040284,2263420,2261056,0.0,1090
NC_000913.3,NC_002662.1,75.502,2441,478,88,226127,228523,1983847,1981483,0.0,1085
NC_000913.3,NC_002662.1,75.483,2435,478,87,226127,228517,539816,542175,0.0,1079
NC_000913.3,NC_002662.1,75.461,2441,480,87,226127,228523,2343651,2341286,0.0,1079
NC_000913.3,NC_002662.1,75.461,2441,480,87,226127,228523,2362830,2360465,0.0,1079
NC_000913.3,NC_002662.1,75.461,2441,478,88,226127,228523,2220908,2218545,0.0,1077
NC_000913.3,NC_002662.1,75.450,2444,474,92,3424019,3426415,1981483,1983847,0.0,1074
NC_000913.3,NC_002662.1,75.420,2441,480,87,226127,228523,2263420,2261056,0.0,1074
NC_000913.3,NC_002662.1,75.461,2441,468,91,3424025,3426415,542175,539816,0.0,1068
NC_000913.3,NC_002662.1,75.429,2446,471,95,3944072,3946468,1983847,1981483,0.0,1068
NC_000913.3,NC_002662.1,75.439,2447,470,91,3424019,3426415,2341286,2343651,0.0,1068
NC_000913.3,NC_002662.1,75.409,2444,476,91,3424019,3426415,2360465,2362830,0.0,1068
NC_000913.3,NC_002662.1,75.409,2444,474,92,3424019,3426415,2218545,2220908,0.0,1066
NC_000913.3,NC_002662.1,75.440,2443,465,94,3944072,3946462,539816,542175,0.0,1062
NC_000913.3,NC_002662.1,75.398,2447,470,92,3424019,3426415,2261056,2263420,0.0,1062
NC_000913.3,NC_002662.1,75.388,2446,473,94,3944072,3946468,2343651,2341286,0.0,1062
NC_000913.3,NC_002662.1,75.419,2449,467,94,3944072,3946468,2362830,2360465,0.0,1062
NC_000913.3,NC_002662.1,75.388,2446,471,95,3944072,3946468,2220908,2218545,0.0,1061
NC_000913.3,NC_002662.1,75.378,2449,467,95,3944072,3946468,2263420,2261056,0.0,1057
NC_000913.3,NC_002662.1,85.811,888,118,7,2056746,2057628,231181,232065,0.0,935
NC_000913.3,NC_002662.1,79.604,1314,237,29,224013,225311,537810,539107,0.0,913
NC_000913.3,NC_002662.1,79.558,1311,243,23,3427222,3428520,539107,537810,0.0,913
NC_000913.3,NC_002662.1,79.558,1311,243,23,2729617,2730915,539107,537810,0.0,913
NC_000913.3,NC_002662.1,79.558,1311,243,23,2729617,2730915,1984556,1985853,0.0,913
NC_000913.3,NC_002662.1,79.558,1311,243,23,3427222,3428520,1984556,1985853,0.0,913
NC_000913.3,NC_002662.1,79.604,1314,237,29,224013,225311,1985853,1984556,0.0,913
NC_000913.3,NC_002662.1,79.558,1311,243,23,2729617,2730915,2221617,2222914,0.0,913
NC_000913.3,NC_002662.1,79.558,1311,243,23,3427222,3428520,2221617,2222914,0.0,913
NC_000913.3,NC_002662.1,79.604,1314,237,29,224013,225311,2222914,2221617,0.0,913
NC_000913.3,NC_002662.1,79.558,1311,243,23,2729617,2730915,2264129,2265426,0.0,913
NC_000913.3,NC_002662.1,79.558,1311,243,23,3427222,3428520,2264129,2265426,0.0,913
NC_000913.3,NC_002662.1,79.604,1314,237,29,224013,225311,2265426,2264129,0.0,913
NC_000913.3,NC_002662.1,79.558,1311,243,23,2729617,2730915,2344360,2345657,0.0,913
NC_000913.3,NC_002662.1,79.558,1311,243,23,3427222,3428520,2344360,2345657,0.0,913
NC_000913.3,NC_002662.1,79.604,1314,237,29,224013,225311,2345657,2344360,0.0,913
NC_000913.3,NC_002662.1,79.558,1311,243,23,2729617,2730915,2363539,2364836,0.0,913
NC_000913.3,NC_002662.1,79.558,1311,243,23,3427222,3428520,2363539,2364836,0.0,913
NC_000913.3,NC_002662.1,79.604,1314,237,29,224013,225311,2364836,2363539,0.0,913
NC_000913.3,NC_002662.1,79.481,1311,244,23,3942050,3943348,537810,539107,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4035773,4037071,537810,539107,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4166901,4168199,537810,539107,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4208389,4209687,537810,539107,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4208389,4209687,1985853,1984556,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4166901,4168199,1985853,1984556,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4035773,4037071,1985853,1984556,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,3942050,3943348,1985853,1984556,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4208389,4209687,2222914,2221617,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4166901,4168199,2222914,2221617,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4035773,4037071,2222914,2221617,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,3942050,3943348,2222914,2221617,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4208389,4209687,2265426,2264129,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4166901,4168199,2265426,2264129,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4035773,4037071,2265426,2264129,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,3942050,3943348,2265426,2264129,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4208389,4209687,2345657,2344360,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4166901,4168199,2345657,2344360,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4035773,4037071,2345657,2344360,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,3942050,3943348,2345657,2344360,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4208389,4209687,2364836,2363539,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4166901,4168199,2364836,2363539,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,4035773,4037071,2364836,2363539,0.0,907
NC_000913.3,NC_002662.1,79.481,1311,244,23,3942050,3943348,2364836,2363539,0.0,907
NC_000913.3,NC_002662.1,79.763,1013,172,24,4211812,4212807,1982479,1981483,0.0,704
NC_000913.3,NC_002662.1,79.763,1013,172,24,4170410,4171405,1982479,1981483,0.0,704
NC_000913.3,NC_002662.1,79.763,1013,172,24,2726420,2727415,1981483,1982479,0.0,704
NC_000913.3,NC_002662.1,79.763,1013,172,24,4211812,4212807,2219541,2218545,0.0,704
NC_000913.3,NC_002662.1,79.763,1013,172,24,4170410,4171405,2219541,2218545,0.0,704
NC_000913.3,NC_002662.1,79.763,1013,172,24,2726420,2727415,2218545,2219541,0.0,704
NC_000913.3,NC_002662.1,79.742,1007,172,23,2726426,2727415,542175,541184,0.0,701
NC_000913.3,NC_002662.1,79.742,1007,172,23,4170410,4171399,541184,542175,0.0,701
NC_000913.3,NC_002662.1,79.742,1007,172,23,4211812,4212801,541184,542175,0.0,701
NC_000913.3,NC_002662.1,79.664,1013,174,23,4211812,4212807,2262053,2261056,0.0,701
NC_000913.3,NC_002662.1,79.664,1013,174,23,4170410,4171405,2262053,2261056,0.0,701
NC_000913.3,NC_002662.1,79.664,1013,174,23,2726420,2727415,2261056,2262053,0.0,701
NC_000913.3,NC_002662.1,79.664,1013,174,23,4211812,4212807,2342283,2341286,0.0,701
NC_000913.3,NC_002662.1,79.664,1013,174,23,4170410,4171405,2342283,2341286,0.0,701
NC_000913.3,NC_002662.1,79.664,1013,174,23,2726420,2727415,2341286,2342283,0.0,701
NC_000913.3,NC_002662.1,79.664,1013,174,23,4211812,4212807,2361462,2360465,0.0,701
NC_000913.3,NC_002662.1,79.664,1013,174,23,4170410,4171405,2361462,2360465,0.0,701
NC_000913.3,NC_002662.1,79.664,1013,174,23,2726420,2727415,2360465,2361462,0.0,701
NC_000913.3,NC_002662.1,73.904,1368,285,58,2727482,2728816,541144,539816,4.11e-133,483
NC_000913.3,NC_002662.1,73.904,1368,285,58,4169009,4170343,539816,541144,4.11e-133,483
NC_000913.3,NC_002662.1,73.904,1368,285,58,4210411,4211745,539816,541144,4.11e-133,483
NC_000913.3,NC_002662.1,73.904,1368,285,58,4210411,4211745,1983847,1982519,4.11e-133,483
NC_000913.3,NC_002662.1,73.904,1368,285,58,4169009,4170343,1983847,1982519,4.11e-133,483
NC_000913.3,NC_002662.1,73.904,1368,285,58,2727482,2728816,1982519,1983847,4.11e-133,483
NC_000913.3,NC_002662.1,73.904,1368,285,58,4210411,4211745,2343651,2342323,4.11e-133,483
NC_000913.3,NC_002662.1,73.904,1368,285,58,4169009,4170343,2343651,2342323,4.11e-133,483
NC_000913.3,NC_002662.1,73.904,1368,285,58,2727482,2728816,2342323,2343651,4.11e-133,483
