NC_002662.1,NC_000913.3,75.677,2438,468,90,1981489,1983847,4040278,4037887,0.0,1101
NC_002662.1,NC_000913.3,75.636,2438,470,89,2360471,2362830,4040278,4037887,0.0,1098
NC_002662.1,NC_000913.3,75.636,2438,470,89,2341292,2343651,4040278,4037887,0.0,1098
NC_002662.1,NC_000913.3,75.636,2438,470,89,539816,542175,4037887,4040278,0.0,1098
NC_002662.1,NC_000913.3,75.636,2438,468,91,2218551,2220908,4040278,4037887,0.0,1096
NC_002662.1,NC_000913.3,75.585,2437,472,88,2261062,2263420,4040278,4037887,0.0,1090
NC_002662.1,NC_000913.3,75.564,2439,468,90,1981489,1983847,228517,226127,0.0,1085
NC_002662.1,NC_000913.3,75.523,2439,470,91,2360471,2362830,228517,226127,0.0,1079
NC_002662.1,NC_000913.3,75.523,2439,470,91,2341292,2343651,228517,226127,0.0,1079
NC_002662.1,NC_000913.3,75.523,2439,470,91,539816,542175,226127,228517,0.0,1079
NC_002662.1,NC_000913.3,75.523,2439,468,91,2218551,2220908,228517,226127,0.0,1077
NC_002662.1,NC_000913.3,75.482,2439,470,90,2261062,2263420,228517,226127,0.0,1074
NC_002662.1,NC_000913.3,75.490,2448,466,94,1981483,1983847,3424019,3426415,0.0,1074
NC_002662.1,NC_000913.3,75.419,2445,474,91,539816,542181,3426415,3424019,0.0,1068
NC_002662.1,NC_000913.3,75.419,2445,474,91,2341286,2343651,3424019,3426415,0.0,1068
NC_002662.1,NC_000913.3,75.419,2445,474,91,2360465,2362830,3424019,3426415,0.0,1068
NC_002662.1,NC_000913.3,75.491,2444,461,97,1981489,1983847,3946462,3944072,0.0,1068
NC_002662.1,NC_000913.3,75.419,2445,472,92,2218545,2220908,3424019,3426415,0.0,1066
NC_002662.1,NC_000913.3,75.408,2448,468,94,2261056,2263420,3424019,3426415,0.0,1062
NC_002662.1,NC_000913.3,75.420,2441,469,94,2360471,2362830,3946462,3944072,0.0,1062
NC_002662.1,NC_000913.3,75.450,2444,463,96,2341292,2343651,3946462,3944072,0.0,1062
NC_002662.1,NC_000913.3,75.420,2441,469,94,539816,542175,3944072,3946462,0.0,1062
NC_002662.1,NC_000913.3,75.450,2444,461,98,2218551,2220908,3946462,3944072,0.0,1061
NC_002662.1,NC_000913.3,75.409,2444,463,97,2261062,2263420,3946462,3944072,0.0,1057
NC_002662.1,NC_000913.3,85.811,888,118,7,231181,232065,2056746,2057628,0.0,935
NC_002662.1,NC_000913.3,79.589,1313,239,27,2363539,2364836,225311,224013,0.0,913
NC_002662.1,NC_000913.3,79.589,1313,239,27,2344360,2345657,225311,224013,0.0,913
NC_002662.1,NC_000913.3,79.589,1313,239,27,2264129,2265426,225311,224013,0.0,913
NC_002662.1,NC_000913.3,79.589,1313,239,27,2221617,2222914,225311,224013,0.0,913
NC_002662.1,NC_000913.3,79.589,1313,239,27,1984556,1985853,225311,224013,0.0,913
NC_002662.1,NC_000913.3,79.589,1313,239,27,537810,539107,224013,225311,0.0,913
NC_002662.1,NC_000913.3,79.558,1311,243,22,537810,539107,2730915,2729617,0.0,913
NC_002662.1,NC_000913.3,79.558,1311,243,22,1984556,1985853,2729617,2730915,0.0,913
NC_002662.1,NC_000913.3,79.558,1311,243,22,2221617,2222914,2729617,2730915,0.0,913
NC_002662.1,NC_000913.3,79.558,1311,243,22,2264129,2265426,2729617,2730915,0.0,913
NC_002662.1,NC_000913.3,79.558,1311,243,22,2344360,2345657,2729617,2730915,0.0,913
NC_002662.1,NC_000913.3,79.558,1311,243,22,2363539,2364836,2729617,2730915,0.0,913
NC_002662.1,NC_000913.3,79.558,1311,243,22,537810,539107,3428520,3427222,0.0,913
NC_002662.1,NC_000913.3,79.558,1311,243,22,1984556,1985853,3427222,3428520,0.0,913
NC_002662.1,NC_000913.3,79.558,1311,243,22,2221617,2222914,3427222,3428520,0.0,913
NC_002662.1,NC_000913.3,79.558,1311,243,22,2264129,2265426,3427222,3428520,0.0,913
NC_002662.1,NC_000913.3,79.558,1311,243,22,2344360,2345657,3427222,3428520,0.0,913
NC_002662.1,NC_000913.3,79.558,1311,243,22,2363539,2364836,3427222,3428520,0.0,913
NC_002662.1,NC_000913.3,79.481,1311,244,22,2363539,2364836,3943348,3942050,0.0,907
NC_002662.1,NC_000913.3,79.481,1311,244,22,2344360,2345657,3943348,3942050,0.0,907
NC_002662.1,NC_000913.3,79.481,1311,244,22,2264129,2265426,3943348,3942050,0.0,907
NC_002662.1,NC_000913.3,79.481,1311,244,22,2221617,2222914,3943348,3942050,0.0,907
NC_002662.1,NC_000913.3,79.481,1311,244,22,1984556,1985853,3943348,3942050,0.0,907
NC_002662.1,NC_000913.3,79.481,1311,244,22,537810,539107,3942050,3943348,0.0,907
NC_002662.1,NC_000913.3,79.481,1311,244,22,2363539,2364836,4037071,4035773,0.0,907
NC_002662.1,NC_000913.3,79.481,1311,244,22,2344360,2345657,4037071,4035773,0.0,907
NC_002662.1,NC_000913.3,79.481,1311,244,22,2264129,2265426,4037071,4035773,0.0,907
NC_002662.1,NC_000913.3,79.481,1311,244,22,2221617,2222914,4037071,4035773,0.0,907
NC_002662.1,NC_000913.3,79.481,1311,244,22,1984556,1985853,4037071,4035773,0.0,907
NC_002662.1,NC_000913.3,79.481,1311,244,22,537810,539107,4035773,4037071,0.0,907
